ID;Name;Description;Coordinates
5121324;RABELAIS;PLACE RABELAIS - 92048;48.8115406726,2.23683916987
5657324;MAGENTA - MAUBEUGE;77-79 RUE DE MAUBEUGE - 75110;48.8803905539,2.35153509808
5121362;PONT DE GRENELLE - PLACE FERNAND FOREST;3 RUE LINOIS - 75115;48.8489498688,2.28226482204
5673014;EGLISE SAINT-MARTIN;FACE 1 RUE VASCO DE GAMA - 94022;48.7523801194,2.41606567142
5121389;JEAN ZAY - MAINE;6 RUE JEAN ZAY - 75114;48.8376462925,2.32204658612
5673026;CONSERVATOIRE;39-41 RUE DU DOCTEUR ROUX - 94022;48.7710109486,2.40388322872
5121399;ALESIA - GENERAL LECLERC;83-85 AVENUE DU GENERAL LECLERC - 75114;48.82735599,2.32675950056
5673036;RUE POMPADOUR;2-4 RUE POMPADOUR - 94022;48.7687248786,2.42278022417
5121403;JEAN MOULIN;AVENUE ERNEST REYER - 75114;48.8238137859,2.31817136259
5675632;PORT AUX LIONS;7 QUAI DE BERCY - 94018;48.8222447015,2.39847734493
5121434;DEWOITINE;12-14 AVENUE MORANE SAULNIER - 78640;48.7834959892,2.21492786333
5121800;PONT ROYAL RER;206 AVENUE ARISTIDE BRIAND - 92007;48.793435442,2.3205087292
5121931;MASSY-PALAISEAU RER;PISTE GARE ROUTIERE - 91377;48.725036024,2.25583592248
5688820;COLONEL FABIEN;133 AVENUE DU MOULIN DE SAQUET - 94081;48.7885049435,2.37598026336
5688844;HECTOR BERLIOZ;RUE DE MESLY - 94046;48.797238795,2.44030902283
5122001;JEAN ZAY - MAINE;6 RUE JEAN ZAY - 75114;48.8376462925,2.32204658612
5709881;EGLISE DE SAINT-MANDE;70 AVENUE DU GENERAL DE GAULLE - 94067;48.841080465,2.41745308929
5709986;REAUMUR - MONTMARTRE;140 RUE MONTMARTRE - 75102;48.8686268681,2.34349413466
5710012;ERNEST RENAN;37 BIS AVENUE GABRIEL PERI - 93070;48.9090064272,2.33296001136
5710026;CHATEAUDUN - LAMARTINE;9 RUE DE MAUBEUGE - 75109;48.8766975702,2.34135592147
5710032;PONT NEUF - QUAI DU LOUVRE;FACE 16 QUAI DU LOUVRE - 75101;48.8586150219,2.34123190532
5710052;MULLER;46-48 R DE CLIGNANCOURT - 75118;48.8873650319,2.34784378172
5710057;MAIRIE DU 18E - JULES JOFFRIN;FACE 32 RUE HERMEL - 75118;48.8927845186,2.34509170795
5122197;BOIS BRULE;FACE 41 AVENUE EDOUARD HERRIOT - 92060;48.7823527344,2.25457642847
5150816;MAIRIE DE SANNOIS;FACE 58 PLACE DU GENERAL LECLERC - 95582;48.9718960391,2.25677163208
5747133;VILLEPARISIS - MITRY-LE-NEUF RER;PISTE GARE ROUTIERE - 77294;48.9536714348,2.60324968041
5150853;AMPERE;FACE 8 AVENUE JEAN JAURES - 92078;48.9308622137,2.32538820394
5747179;AUGUSTE POLISSARD;112 AVENUE GALLIENI - 93010;48.905792552,2.48083785142
5158069;LEGENDRE;103 AVENUE DE CLICHY - 75117;48.8894136084,2.32200414083
5158074;GANNERON;26-28 AVENUE DE CLICHY - 75118;48.8853249392,2.32672051005
5761279;NET SQU@RE;AVENUE DES MAGASINS GENERAUX - 93001;48.9031434558,2.3660598061
5161453;FLEURY;71 AVENUE HENRI BARBUSSE - 92023;48.8108287466,2.25816443985
5161538;VERDUN - HAUTES BRUYERES;RUE DE VERDUN - 94076;48.790676206,2.35364606588
5761428;PLACE HEBERT;19 RUE DE L'EVANGILE - 75118;48.8929886826,2.36308289502
5221739;PORTE D'ORLEANS;4 PLACE DU 25 AOUT 1944 - 75114;48.8225294628,2.3251543596
5221754;STADE DE CHATILLON;35 AV CLEMENT PERRIERE - 92020;48.8082835803,2.28863535003
5761980;CHATEAU LANDON;190 RUE LA FAYETTE - 75110;48.880801996,2.36321308742
5762010;LANDY - MARTRE;102 BIS RUE MARTRE - 92024;48.9044996155,2.30497246868
5221776;ROBINSON RER;AVENUE DU PLESSIS - 92019;48.7793836803,2.27999929023
5221796;AUGUSTIN DUMONT;135-137 AVENUE PIERRE BROSSOLETTE - 92049;48.8165492719,2.30645617464
5770801;TRISTAN TZARA;FACE 41 RUE DE L'EVANGILE - 75118;48.8943090945,2.36613667569
5231596;PORTE DE BAGNOLET;FACE 4 AVENUE DE LA PORTE DE BAGNOLET - 75120;48.8647854102,2.40964333096
5231613;GARE DE LYON - DIDEROT;FACE 21 BOULEVARD DIDEROT - 75112;48.8456946246,2.37336759561
4377720;MORTEAUX;118 AVENUE ARISTIDE BRIAND - 92002;48.7601414033,2.30782189683
4377722;FERNAND FENZY;80 AVENUE ARISTIDE BRIAND - 92002;48.7582087611,2.30704811551
5775572;FAUBOURG DE L'ARCHE;24 BOULEVARD DE LA MISSION MARCHAND - 92026;48.8968256162,2.24042236058
4378375;PANHARD - HUGO;FACE 36 AVENUE RENE PANHARD - 94073;48.7635271017,2.3978643291
5775605;ROND-POINT PIERRE TIMBAUD;AVENUE DU GENERAL DE GAULLE - 92036;48.9329968455,2.30329060064
4458795;PAUL VAILLANT-COUTURIER-METRO;14 BOULEVARD PAUL VAILLANT COUTURIER - 94076;48.7955449624,2.36736052237
4459281;VICTOR HUGO;19 BOULEVARD ROUGET DE LISLE - 93048;48.8607996084,2.44005393394
5816796;JARDINIERS;2 - 2 BIS RUE DES JARDINIERS - 91027;48.6994625985,2.36010806687
4471748;MALASSIS;FACE AU 113 BOULEVARD DE STALINGRAD - 94081;48.8014914311,2.37892876934
5922161;VIGNERONS;48-50 AVENUE DE PARIS - 94080;48.8452304629,2.43268344986
4471783;HANGAR N0 6;RUE MARCEL ALBERT - 91479;48.7435227205,2.36473460983
5944509;POMMIERS - CIMETIERE;FACE 2 R DES POMMIERS - 93055;48.8863231551,2.41716876461
5944526;LA PEROUSE;42 AVENUE EDOUARD VAILLANT - 93055;48.9015246409,2.39420880197
4472723;GARE D'EPINAY-VILLETANEUSE;5 ROUTE DE SAINT-LEU - 95427;48.9579307804,2.33018565944
5976654;PRESIDENT ALLENDE;AVENUE ROGER SALENGRO - 92019;48.7643245238,2.27188552555
4473350;HOPITAL EUROPEEN GEORGES POMPIDOU;10-12 RUE LEBLANC - 75115;48.8397686738,2.27245764352
5976697;PIERRELAIS - BLANCHARD;FACE 17 RUE DES PIERRELAIS - 92020;48.7949003792,2.28785885251
4473356;BALARD;1-3 AVENUE DE LA PORTE DE SEVRES - 75115;48.8357362643,2.27824889605
5976715;DANIEL DE FOE;9 RUE PIERRE D'ARTAGNAN - 92060;48.7806749301,2.2589311625
4473384;RUE DES PEUPLIERS;90 AVENUE ALDOLPHE SCHNEIDER - 92048;48.8078209255,2.24973248952
4532994;LABORATOIRE DEBAT;FACE 153 R DE BUZENVAL - 92064;48.8532349786,2.20136206838
4533024;PARC DU PRE SAINT-JEAN;AV DU GENERAL LECLERC - 92064;48.8385978623,2.20451833114
5976739;RUE DES VIGNES;16 RUE HENRI-IRENEE MARROU - 92019;48.7665580535,2.28062526541
4533037;LES PEUPLIERS;180 RUE DE VERSAILLES - 92077;48.819462775,2.16870391567
4533044;PORTE DES HAUTS-DE-SEINE;RUE DE VERSAILLES - 92077;48.8147373468,2.15785915853
5991349;SQUARE DE LA LIBERATION;FACE 122 AVENUE JEAN JAURES - 93029;48.9185292262,2.45429580746
4614237;CHEMIN DES MOINES;FACE 25 BOULEVARD PASTEUR - 94015;48.8403241006,2.52891126289
4614256;2 DECEMBRE 1870;FACE 188 BD PASTEUR - 94015;48.8334811896,2.52537355676
6041789;PRESIDENT ALLENDE;AVENUE DU PRESIDENT ALLENDE - 91377;48.7304207364,2.25684652005
4614299;CENTRE COMMERCIAL 2000;136 AVENUE DE LA REPUBLIQUE - 77373;48.8003648714,2.60752547195
6041864;PIERRE BROSSOLETTE;AVENUE MARCEL TELOTTE - 91432;48.7046599422,2.32994846277
4614394;SAINT-MAUR-CRETEIL-RER;R LEROUX - 94068;48.8060148347,2.47232974387
6830745;GAGARINE;AVENUE LENINE - 93045;48.8827938851,2.42603449467
6830814;HOTEL DE VILLE DE GARGES-LES-GONESSE;RUE ANDRE LE NOTRE - 95268;48.9717906648,2.39843587021
6851967;AVENUE DES PILIERS;FACE 23 AVENUE MICHELET - 94068;48.7929872273,2.51027666884
4614445;VILLIERS-SUR-MARNE - LE PLESSIS-TREVISE RER;3-5 RUE DU CHEMIN DE FER - 94079;48.8239415853,2.54386432803
6869555;PLACE DU MARCHE;15 AV DES COURTILLIERES - 93055;48.9139624937,2.41103466116
4614535;COLLEGE DES YVRIS;AVENUE DES GRAVIERS - 93051;48.8258411495,2.58462647328
4614645;REPUBLIQUE;1 ROUTE DE VILLIERS - 93051;48.8451964328,2.54947754589
4614689;DENIS PAPIN;ALLEE DES DEUX COMMUNES - 93077;48.8873221411,2.4895359877
4614721;PASTEUR;FACE 13 RUE DU DOCTEUR SUREAU - 93051;48.8470764621,2.54855923718
4614781;TROIS COMMUNES;28 BIS RUE DE VILLEMOMBLE - 93050;48.8739726714,2.52919914548
4651125;DENFERT-ROCHEREAU - ARAGO;95 AVENUE DENFERT-ROCHEREAU - 75114;48.8347981256,2.33303422361
4658221;RUE RATEAU;135 AVENUE PAUL VAILLANT-COUTURIER - 93027;48.9252205223,2.41519669675
4677637;RUE DES CHAMPS;112 AVENUE D'ARGENTEUIL - 92004;48.9155905437,2.28279405201
4677651;QUATRE ROUTES;351 AVENUE D'ARGENTEUIL - 92009;48.9258671869,2.27380923192
5710089;LOUVRE - ETIENNE MARCEL;19 RUE DU LOUVRE - 75101;48.8645556408,2.34252646919
4471784;CAROLINE AIGLE;AVENUE DE L'EUROPE - 91479;48.7368342101,2.36966378081
4471785;COEUR D'ORLY;AVENUE DE L'UNION - 94054;48.7346947445,2.37057285408
4471804;PARC MELIES;FACE 40 AVENUE CHARLES TILLON - 94054;48.7447445766,2.39221583858
4471816;DOCTEUR ROUX;52 BD DE STALINGRAD - 94022;48.7708595055,2.40142186402
4471835;OUDINE;62 RUE DE PATAY - 75113;48.8265331228,2.37328619975
4472720;ROSE BERTIN;RUE DE LA REPUBLIQUE - 93031;48.9526179031,2.31569500858
4472739;GENNEVILLIERS RER;AVENUE DU GENERAL DE GAULLE - 92036;48.9333661695,2.30646854639
4472755;PLACE VOLTAIRE;22 BOULEVARD VOLTAIRE - 92004;48.9123247293,2.29645950755
4473031;SEVRES - LECOURBE;20 RUE LECOURBE - 75115;48.8447351874,2.30943517924
4473135;PLACE DES SUISSES;FACE 40 AVENUE DU GENERAL DE GAULLE - 91661;48.7000486359,2.21460806002
4473159;LE VESINET - LE PECQ RER;BOULEVARD CARNOT - 78650;48.8966244094,2.12130450625
4473161;HOTEL DE VILLE-LE VESINET CENTRE-RER;FACE 61 BOULEVARD CARNOT - 78650;48.8941850414,2.13446764605
4473162;MAIRIE - CHATOU - CROISSY RER;5-7 AVENUE DU MARECHAL FOCH - 78146;48.8891894642,2.15769687496
4473168;PONT DE NEUILLY-METRO;201 AVENUE CHARLES DE GAULLE - 92051;48.8846264485,2.26019135769
4473210;CECILE FAGUET;63 RUE BENJAMIN DELESSERT - 93055;48.8897814806,2.41973631648
4473359;FRERES VOISIN;38 RUE DU COLONEL PIERRE AVIA - 75115;48.8285076907,2.27334291907
4473370;GARE DE CLAMART;56 RUE BARBES - 92040;48.8145399642,2.27176785532
4473373;VERDI;FACE-16 RUE RABELAIS - 92040;48.818203032,2.26498543898
4473389;VAL FLEURY RER;21 RUE BANES - 92048;48.8080123389,2.24152692741
4473401;JEANNE D'ARC;17 BIS BOULEVARD VERD DE SAINT-JULIEN - 92048;48.8164081501,2.23233859703
4480120;AUGUSTE PERRET;ESPLANADE AUGUSTE PERRET - 94073;48.7637808822,2.36940867388
4533003;BUCOURT;13 R DE BUZENVAL - 92064;48.8491744432,2.21117778798
4533051;PRADIER;0 ROUTE DE PARIS A VERSAILLES - 92064;48.8294273022,2.19400533461
4614233;BRY-SUR-MARNE RER;AVENUE ETIENNE DE SILHOUETTE - 94015;48.8441485769,2.52592968052
4614234;BRY-SUR-MARNE RER;AVENUE ETIENNE DE SILHOUETTE - 94015;48.8440852326,2.52620178722
4614245;MOLIERE;AV DES FRERES LUMIERE - 94015;48.8362379181,2.53249047538
4614279;GEORGES COURTELINE;96 AVENUE MAURICE BERTEAUX - 94017;48.8153325459,2.56299198842
4614344;SAINT-JEAN - LES BORDES;FACE 7 RUE JEAN RACINE - 94060;48.7922040739,2.57365163706
4614348;ARDOUIN - SAINT-PIERRE;FACE 13 AVENUE SAINT PIERRE - 94059;48.806976631,2.57541979662
4614353;GEORGES COURTELINE;3 AVENUE MAURICE BERTEAUX - 94059;48.8159629474,2.56232786482
4614403;LIBERATION-CONDE;36 BIS AVENUE DE CONDE - 94068;48.8109239215,2.47856143638
4614410;NEPTUNE;FACE 27 AVENUE PIERRE BROSSOLETTE - 94068;48.8078241486,2.49218754182
4614419;CHAMPIGNY - SAINT-MAUR RER;PISTE GARE ROUTIERE - 94068;48.8072876964,2.50973921973
4614441;LUATS-AMITIE;ROUTE DE CHAMPIGNY - 94079;48.8218487843,2.53242273534
4614461;NOISY-LE-GRAND - MONT D'EST RER;PISTE GARE ROUTIERE - 93051;48.8407608588,2.55210090418
4614501;NOISY - CHAMPS RER;ALLEE JEAN RENOIR - 93051;48.842427928,2.57800627197
4614542;LES RICHARDETS CENTRE;FACE 54 AV GABRIEL PERI - 93051;48.8295067319,2.56739620976
4614550;VICTOR BASCH;36 AVENUE DU PAVE NEUF - 93051;48.8403180177,2.55834875864
4614591;AVENUE DU RAINCY;2 AVENUE DE BONDY - 93077;48.8867840451,2.50855917995
4614595;MASSENA;92 RUE DE BONDY - 93077;48.8886376849,2.50053809023
4614660;CIMETIERE DE NEUILLY-SUR-MARNE;93 RUE PAUL ET CAMILLE THOMOUX - 93050;48.8625125616,2.52994678543
4614679;RUE DE NEUILLY;FACE 73 GRANDE RUE - 93077;48.8827037477,2.51475960455
4614699;EDOUARD VAILLANT - CARNOT;127 AVENUE CARNOT - 93010;48.8966535496,2.4800901055
4614702;EGLISE DE BONDY;60 RUE JULES GUESDE - 93010;48.9032330024,2.47935846163
4614708;PONT DE BONDY;FACE 439 AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9055545325,2.46904465547
4614715;BOBIGNY - PABLO PICASSO;PISTE GARE ROUTIERE - 93008;48.9072825281,2.44902152735
4651119;POSTE ANNEXE;FACE 43 RUE EMILE ZOLA - 94034;48.7645668079,2.32765591897
4651121;PORTE D'ORLEANS;PISTE GARE ROUTIERE - 75114;48.8236170823,2.32629746741
4658222;AVENUE PAUL VAILLANT COUTURIER N0 176-191;178 AVENUE PAUL VAILLANT-COUTURIER - 93027;48.9280849396,2.41880167904
4658240;COLONEL FABIEN;FACE 238 AVENUE DU 8 MAI 45 - 93030;48.956202,2.44482856686
4658251;MUSEE DE L'AIR ET DE L'ESPACE;FACE 122 AVENUE DU 8 MAI 1945 - 93030;48.9471683456,2.43675987133
4677669;CONSTANT COQUELIN;FACE AU 167 AVENUE YOURI GAGARINE - 94081;48.7828894162,2.3936162802
4677686;MALASSIS;FACE AU 113 BOULEVARD DE STALINGRAD - 94081;48.8014914311,2.37892876934
4677702;DOCTEUR ROUX;39 BOULEVARD DE STALINGRAD - 94073;48.7704191059,2.40139412505
4677708;PARMENTIER;62 AVENUE DE LA REPUBLIQUE - 94022;48.7583886,2.4091416577
4677758;LA CIVETTE;74 BOULEVARD DE STALINGRAD - 94081;48.7981287332,2.38234086641
4677773;VERDUN - HOCHE;3 BOULEVARD DE STALINGRAD - 94073;48.7671642728,2.40349758919
4677774;ROUGET DE LISLE;1 BOULEVARD DES ALLIES - 94022;48.7645927927,2.40507144524
4687331;ISSY-VAL DE SEINE;FACE 6 RUE ROUGET DE LISLE - 92040;48.8292569948,2.26355430033
4687354;PIERRE LOUVRIER;101-103 AVENUE JEAN JAURES - 92023;48.8065833108,2.26741004976
4687360;MARCHE DE CLAMART;FACE 7 RUE PAUL VAILLANT COUTURIER - 92023;48.8018279134,2.26598784408
4695649;LYCEE JEAN-JACQUES ROUSSEAU.;1 RUE JEAN-JACQUES ROUSSEAU - 95585;48.9940573669,2.38233411986
4695670;BEL AIR - GOSSEROTS;FACE 75 RUE DES GOSSEROTS - 95585;49.0066326909,2.37214134751
4695673;AVENUE DU NID;12-14 AVENUE DES FAUVETTES - 95585;49.0021381955,2.37644072142
4723811;LIBERTE-METRO;130-132 RUE DE PARIS - 94018;48.8262937126,2.40655412751
4723817;EPINETTES;23 BIS RUE DU VAL D'OSNE - 94069;48.8200274188,2.42321863515
4723820;MAIRIE DE SAINT-MAURICE;55 RUE DU MARECHAL LECLERC - 94069;48.8179667805,2.42654966523
4723823;PASSERELLE DE SAINT-MAURICE;44 RUE DU MARECHAL LECLERC - 94069;48.8180424027,2.43331396144
4723857;LA PIE;80 AVENUE JEAN JAURES - 94068;48.7885405213,2.48158824959
4726920;OPERA;3 R AUBER - 75109;48.8712332122,2.33134188991
4758982;FORT D'AUBERVILLIERS - DANIELLE CASANOVA;RUE DANIELLE CASANOVA - 93001;48.9148209726,2.40297735478
4766827;PORTE DE CLICHY;1 AVENUE DE LA PORTE DE CLICHY - 75117;48.8944988302,2.31287050365
4798815;GEORGES POMPIDOU;CHE DE MEAUX - 93049;48.8641053526,2.51716154249
4798880;BIBLIOTHEQUE FRANCOIS MITTERRAND;109-111 AVENUE DE FRANCE - 75113;48.8301809975,2.37677370379
4799027;EPINAY-SUR-SEINE - GARE;PONT DE LA RESISTANCE - 93031;48.9557419795,2.30187011888
4834564;MAIRIE DE SCEAUX;83 RUE HOUDAN - 92071;48.7787582143,2.28826859282
4834568;EGLISE DE SCEAUX;FACE 17 BOULEVARD COLBERT - 92071;48.7784379728,2.29714943884
4834580;SOUS-PREFECTURE - ROSERAIE;FACE 28 AVENUE LARROUMES - 94038;48.776314426,2.3312438981
4834636;LYCEE LAKANAL;FACE 28 AVENUE PRESIDENT FRANKLIN ROOSEVELT - 92071;48.7774880075,2.30641133538
4834642;BARBUSSE - LARROUMES;FACE 74 AVENUE LARROUMES - 94038;48.7755590272,2.32573645028
4834649;MAIRIE DE L'HAY-LES-ROSES;11 RUE DES JARDINS - 94038;48.7798468598,2.33768987755
4834650;TOURNELLES;124 AVENUE PAUL VAILLANT COUTURIER - 94038;48.7760179459,2.33981128498
4834652;JEAN MERMOZ - GENERAL DE GAULLE;AVENUE DU GENERAL DE GAULLE - 94021;48.7726294616,2.33978392189
4834662;BRETAGNE;240 AVENUE DE STALINGRAD - 94021;48.7682034449,2.36779337662
4843407;PATAY - TOLBIAC;103-105 RUE DE PATAY - 75113;48.8274503814,2.37153083044
4843473;AUDIGEOIS;7 AVENUE DE L'ABBE ROGER DERRY - 94081;48.7904757873,2.39244107353
4843521;PAUL ARMANGOT;FACE 115 RUE JULIAN GRIMAU - 94081;48.7776921903,2.37669297087
4843819;PLACE DE LA LIBERTE;PLACE DE LA LIBERTE - 94081;48.8002302723,2.38642428617
4843832;PAUL ARMANGOT;118 RUE PAUL ARMANGOT - 94081;48.7769642476,2.37643403297
4889459;MAURICE THOREZ;15 BOULEVARD MAURICE THOREZ - 93008;48.9067635666,2.44655278044
4889460;PIERRE SEMARD - INDEPENDANCE;RUE PIERRE SEMARD - 93008;48.910807647,2.4466567528
4889477;PIERRE MONTILLET;FACE 122 AVENUE PAUL VAILLANT-COUTURIER - 93007;48.9263138126,2.46968393336
4889500;CHARLES GIDE;114 AVENUE CHARLES GIDE - 93029;48.9163184045,2.44477301293
4889517;DANIELLE CASANOVA - PAUL VAILLANT-COUTURIER;FACE 86 AVENUE PAUL VAILLANT-COUTURIER - 93007;48.9269038267,2.47246771818
4889519;QUEBEC;FACE 52 AVENUE PAUL VAILLANT COUTURIER - 93007;48.9280690471,2.47515762687
4889524;LA SABLIERE;17 RTE DES PETITS PONTS - 93005;48.9313721251,2.48605097381
4024938;ERNEST RENAN;AVENUE JULES QUENTIN - 92050;48.8956862193,2.18973307132
4024999;GENERAL LECLERC;6 R PASTEUR - 92064;48.842338608,2.20625165637
4025001;LELEGARD;26 BIS R PASTEUR - 92064;48.841966049,2.20260343465
4025046;RUEIL - VILLE;1-3 RUE D'ESTIENNE D'ORVES - 92063;48.8803337126,2.18085149371
4025066;ZURICH;FACE 27-29 BOULEVARD DE RICHELIEU - 92063;48.8708739544,2.18383641002
4025073;PISCINE BUZENVAL;48 AV DE LA CHATAIGNERAIE - 92063;48.8602877932,2.1777382337
4028879;CIMETIERE - FUNERARIUM DE BRY;4 BD PASTEUR - 94015;48.8408052879,2.52587667383
4028916;CHATEAU;RUE DU MARECHAL FOCH - 94015;48.8399934012,2.52206130381
4035028;MAIRIE - CHATOU - CROISSY RER;12 AVENUE DU MARECHAL FOCH - 78146;48.8895045074,2.15802287433
4035486;LA PELOUSE;ALLEE VEUVE LINDET GIRARD - 93014;48.9094844395,2.55350387933
4035510;GARE DES PAVILLONS-SOUS-BOIS;178 AVENUE JEAN JAURES - 93057;48.9020238618,2.51024541094
4035511;PRESIDENT WILSON - MAIRIE;177-179 AVENUE JEAN JAURES - 93057;48.9031327095,2.50786344915
4035540;LA FOLIE;AVENUE DE METZ - 93008;48.8984284126,2.44109638842
4035541;LA FOLIE;FACE 3 AVENUE JEAN JAURES - 93008;48.8990117041,2.44209263924
4035570;CITE ADMINISTRATIVE;AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9054997322,2.46149184919
4035651;CARNOT;15 BD DU GENERAL DE GAULLE - 95585;48.9928383634,2.3730333376
